economy,economycode,wpid_random,wgt,female,age,educ,inc_q,emp_in,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9,fin10,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin14a,fin14b,fin15,fin16,fin17a,fin19,fin20,fin21,fin22a,fin22b,fin24,fin25,fin30,fin31a,fin31b,fin31c,fin32,fin33,fin34a,fin34b,fin34c1,fin34c2,fin35,fin36,fin37,fin38,fin39a,fin39b,fin39c1,fin39c2,fin40,fin41,fin46,fin47a,fin47b,fin47c1,fin47c2,fin47c3,fin47c4,fin47c5,mobileowner,account_fin,account,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,pay_onlne,pay_onlne_mobintbuy,pay_cash,pay_cash_mobintbuy
"Korea, Rep.",KOR,123551507,0.226787163,Male,63,secondary,Middle 20%,in workforce,no,,,no,no,no,,yes,yes,,,,,,,,,no,no,no,yes,yes,no,no,no,no,no,Possible,"Main source: Borrowing from a bank, empoyer, or private lender",yes,yes,no,,no,,,,,,,,yes,yes,yes,no,,,Yes,No,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",1,1,,1,,,,,
"Korea, Rep.",KOR,142098513,0.910265935,Male,33,completed tertiary or more,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,yes,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,129060586,1.66668857,Male,38,completed tertiary or more,Fourth 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,yes,no,Possible,Main source: Savings,no,,,,yes,no,yes,no,,,No,,yes,no,no,no,no,yes,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,1,4,,4,,,,,
"Korea, Rep.",KOR,178531422,0.52866381,Male,60,secondary,Fourth 20%,in workforce,no,,,yes,yes,yes,yes,yes,yes,,,,,,,,,no,no,yes,yes,yes,no,no,no,no,no,Possible,Main source: Money from working,yes,yes,no,,no,,,,,,,,no,no,,,,,,,yes,yes,no,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,192206866,0.999695932,Male,38,completed tertiary or more,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,yes,no,yes,Possible,Main source: Family or friends,yes,yes,yes,,no,,,,,,,,no,no,,,,,,,yes,yes,no,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,142061922,0.2510885,Male,83,secondary,Second 20%,in workforce,yes,yes,yes,no,no,yes,no,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Not possible,,yes,no,no,yes,yes,no,no,no,no,no,,,yes,no,no,no,no,no,,,,,,,,,,,no,yes,yes,no,no,Main source: Money from working,3,4,,2,,,,,
"Korea, Rep.",KOR,115283171,1.170355045,Male,55,secondary,Second 20%,in workforce,yes,yes,yes,no,yes,no,,yes,yes,,,,,,,,,yes,no,yes,yes,yes,yes,no,no,yes,yes,Possible,Main source: Family or friends,yes,yes,no,,no,,,,,,,,no,no,,,,,,,yes,yes,no,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,205463100,0.940949707,Female,30,secondary,Second 20%,out of workforce,yes,yes,yes,yes,yes,yes,no,yes,yes,,,,,,,,,yes,yes,no,yes,yes,yes,no,no,yes,no,Possible,Main source: Family or friends,yes,yes,no,,no,,,,,,,,yes,no,yes,no,,,,,yes,yes,no,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",1,4,,1,,,,,
"Korea, Rep.",KOR,145569923,1.18285156,Male,26,secondary,Richest 20%,in workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,yes,no,no,no,no,no,no,no,Possible,Main source: Family or friends,yes,yes,yes,,yes,no,yes,no,,,Yes,No,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,no,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,208164826,0.226787163,Male,68,completed tertiary or more,Middle 20%,out of workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,no,yes,Possible,"Main source: Borrowing from a bank, empoyer, or private lender",yes,yes,no,,no,,,,,,,,yes,yes,yes,no,,,No,,no,,,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",1,1,,1,,,,,
"Korea, Rep.",KOR,207907146,0.318071367,Female,74,secondary,Poorest 20%,out of workforce,no,,,yes,yes,yes,yes,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Not possible,,yes,yes,no,,no,,,,,,,,yes,no,yes,no,,,,,no,,,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",1,4,,1,,,,,
"Korea, Rep.",KOR,136931059,0.226787163,Male,75,secondary,Second 20%,in workforce,yes,yes,yes,no,yes,yes,yes,yes,yes,,,,,,,,,no,no,no,yes,yes,no,no,no,no,no,Not possible,,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,175461758,0.412282136,Male,71,secondary,Fourth 20%,in workforce,no,,,no,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,yes,no,no,no,no,Possible,Main source: Money from working,yes,yes,no,,yes,no,yes,no,,,Yes,Yes,yes,no,yes,no,,,,,,,,,,,,,yes,yes,yes,no,yes,into an account,1,4,,1,,,,,
"Korea, Rep.",KOR,144192007,2.272502716,Male,62,completed primary or less,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,no,yes,yes,,,,,,,,,no,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,yes,no,yes,no,,,,,no,,,,,,,,yes,yes,yes,yes,no,"Main source: Borrowing from a bank, empoyer, or private lender",1,4,,1,,,,,
"Korea, Rep.",KOR,176523741,0.226787163,Female,59,completed tertiary or more,Middle 20%,in workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,no,no,no,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,Yes,No,yes,no,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,no,into an account,1,4,,1,,,,,
"Korea, Rep.",KOR,209161425,1.005950411,Male,63,secondary,Middle 20%,in workforce,yes,no,,,,yes,no,no,no,,,,,,,,,no,no,no,no,no,yes,no,no,yes,no,Possible,Main source: Family or friends,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,187623422,0.937169965,Male,82,secondary,Poorest 20%,in workforce,yes,yes,yes,no,no,no,,yes,yes,,,,,,,,,yes,no,no,yes,yes,no,no,no,no,no,Possible,Main source: Some other source,yes,no,no,yes,no,,,,,,,,no,no,,,,,,,no,,,,,,,,no,yes,yes,yes,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,2,,,,,
"Korea, Rep.",KOR,116990637,0.521509929,Female,35,completed tertiary or more,Second 20%,out of workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,156343552,0.99547285,Male,31,secondary,Richest 20%,in workforce,yes,yes,yes,no,no,yes,yes,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Possible,Main source: Money from working,yes,yes,yes,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,no,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,119857488,2.272502716,Male,22,secondary,Second 20%,in workforce,yes,yes,yes,no,yes,no,,yes,yes,,,,,,,,,yes,no,no,no,no,yes,no,no,no,no,Possible,Main source: Family or friends,yes,no,no,yes,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,no,no,into an account,4,4,,2,,,,,
"Korea, Rep.",KOR,132285149,2.133075434,Female,67,completed primary or less,Second 20%,out of workforce,yes,yes,no,no,no,yes,yes,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,162068615,1.953423969,Female,42,completed tertiary or more,Richest 20%,out of workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,143075647,1.778126893,Female,73,completed primary or less,Fourth 20%,out of workforce,no,,,no,no,no,,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Possible,Main source: Family or friends,no,,,,no,,,,,,,,yes,no,yes,no,,,,,no,,,,,,,,yes,yes,yes,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",1,4,,4,,,,,
"Korea, Rep.",KOR,166457718,0.401810645,Male,69,secondary,Poorest 20%,in workforce,no,,,no,no,yes,yes,yes,yes,,,,,,,,,no,no,no,no,no,yes,no,no,yes,no,Possible,"Main source: Borrowing from a bank, empoyer, or private lender",yes,yes,no,,no,,,,,,,,yes,yes,yes,no,,,(DK),,no,,,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",1,1,,1,,,,,
"Korea, Rep.",KOR,138656559,0.910265935,Male,33,completed tertiary or more,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,yes,yes,yes,no,no,yes,no,Possible,Main source: Money from working,yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,124279359,0.287416397,Male,47,completed tertiary or more,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,yes,yes,yes,no,no,yes,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,Yes,Yes,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,118285670,1.268208823,Male,33,secondary,Middle 20%,in workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,yes,no,no,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,No,,yes,no,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,no,into an account,1,4,,1,,,,,
"Korea, Rep.",KOR,163618470,0.505116952,Male,66,completed primary or less,Poorest 20%,in workforce,no,,,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,yes,no,Not possible,,no,,,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,4,,,,,
"Korea, Rep.",KOR,133327134,1.173356991,Female,71,completed primary or less,Middle 20%,in workforce,yes,yes,yes,no,no,no,,yes,yes,,,,,,,,,no,no,no,yes,yes,no,no,no,no,no,Possible,Main source: Money from working,yes,yes,no,,yes,no,no,no,yes,no,,,yes,yes,yes,no,,,No,,,,,,,,,,yes,yes,yes,yes,no,Main source: Family or friends,1,1,,1,,,,,
"Korea, Rep.",KOR,138318512,0.428010246,Male,56,completed tertiary or more,Middle 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,no,no,yes,no,yes,yes,no,Possible,"Main source: Borrowing from a bank, empoyer, or private lender",yes,yes,no,,no,,,,,,,,yes,no,yes,no,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",1,4,,1,,,,,
"Korea, Rep.",KOR,185251507,1.062168547,Female,26,completed tertiary or more,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,yes,yes,no,no,no,no,yes,Possible,Main source: Savings,yes,yes,yes,,yes,no,yes,yes,,,No,,yes,no,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,1,4,,1,,,,,
"Korea, Rep.",KOR,123875032,0.745406304,Female,58,secondary,Fourth 20%,in workforce,no,,,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,yes,no,no,yes,yes,Possible,Main source: Family or friends,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,162115447,0.226787163,Male,57,completed tertiary or more,Middle 20%,in workforce,no,,,no,no,yes,yes,yes,yes,,,,,,,,,no,yes,no,no,yes,no,no,no,no,no,Possible,Main source: Money from working,yes,yes,no,,yes,no,yes,no,,,No,,(dk),no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,5,4,,1,,,,,
"Korea, Rep.",KOR,148188014,2.272502716,Male,15,completed primary or less,Middle 20%,out of workforce,no,,,yes,no,no,,no,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Not possible,,no,,,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,4,,,,,
"Korea, Rep.",KOR,155851900,2.272502716,Female,53,completed tertiary or more,Fourth 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,no,no,Possible,Main source: Savings,yes,yes,yes,,yes,no,no,no,yes,no,,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,Main source: Family or friends,4,4,,1,,,,,
"Korea, Rep.",KOR,180552330,1.514957713,Male,44,secondary,Poorest 20%,in workforce,yes,yes,no,no,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,no,no,no,yes,no,yes,no,,,Yes,No,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,3,,,,,
"Korea, Rep.",KOR,170167271,1.445652669,Male,39,completed tertiary or more,Richest 20%,in workforce,no,,,no,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,173293500,0.226787163,Female,65,secondary,Second 20%,out of workforce,yes,yes,yes,no,no,no,,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Not possible,,yes,yes,no,,no,,,,,,,,yes,yes,yes,no,,,Yes,No,no,,,,,,,,yes,yes,yes,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",1,1,,1,,,,,
"Korea, Rep.",KOR,197852984,0.277444092,Male,49,completed tertiary or more,Fourth 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,(dk),yes,no,no,yes,no,Possible,Main source: Family or friends,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,154890623,0.940949707,Female,31,completed tertiary or more,Fourth 20%,out of workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,no,no,no,no,yes,no,no,no,no,Possible,Main source: Savings,no,,,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,4,,,,,
"Korea, Rep.",KOR,195803788,0.760829842,Male,48,secondary,Second 20%,out of workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,no,no,Not possible,,yes,yes,no,,yes,no,no,no,yes,no,,,no,no,,,,,,,,,,,,,,,yes,yes,yes,no,yes,Main source: Family or friends,4,4,,1,,,,,
"Korea, Rep.",KOR,198852610,0.99547285,Male,26,secondary,Poorest 20%,out of workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,no,no,no,no,no,no,Possible,Main source: Family or friends,no,,,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,4,,,,,
"Korea, Rep.",KOR,177095104,0.585839159,Male,58,secondary,Second 20%,in workforce,yes,yes,yes,no,no,no,,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Possible,Main source: Family or friends,no,,,,yes,no,yes,no,,,Yes,No,no,no,,,,,,,,,,,,,,,yes,yes,yes,no,no,into an account,4,4,,4,,,,,
"Korea, Rep.",KOR,121028202,0.604769903,Female,65,completed primary or less,Poorest 20%,out of workforce,no,,,no,no,yes,yes,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,197196703,0.470285323,Female,59,secondary,Fourth 20%,in workforce,yes,yes,no,yes,no,no,,yes,yes,,,,,,,,,no,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Money from working,yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,no,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,194576556,2.272502716,Male,21,secondary,Second 20%,in workforce,yes,yes,yes,(dk),(dk),no,,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,no,no,Not possible,,yes,yes,no,,yes,no,yes,no,,,Yes,Yes,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,no,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,153066274,2.272502716,Female,49,secondary,Second 20%,out of workforce,yes,yes,yes,no,no,yes,yes,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,(dk),,yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,no,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,177072943,0.338576522,Male,21,secondary,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,no,no,Possible,Main source: Family or friends,yes,yes,no,,(ref),,,,,,,,no,no,,,,,,,yes,yes,yes,,,,,,yes,yes,yes,no,yes,Main source: Selling assets,4,4,,1,,,,,
"Korea, Rep.",KOR,190548278,0.287416397,Male,52,completed tertiary or more,Fourth 20%,in workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,yes,no,Possible,Main source: Savings,yes,yes,no,,yes,yes,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,201299241,0.457500233,Male,55,secondary,Poorest 20%,in workforce,yes,yes,(dk),(dk),(dk),(dk),,yes,(dk),,,,,,,,,(dk),(dk),(dk),no,no,(dk),yes,(dk),(dk),(dk),(dk),,yes,no,(dk),yes,no,,,,,,,,no,no,,,,,,,yes,(dk),(dk),(dk),(dk),,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,2,,,,,
"Korea, Rep.",KOR,199302221,2.272502716,Female,26,completed tertiary or more,Richest 20%,in workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,yes,no,yes,no,no,no,no,no,Possible,Main source: Money from working,no,,,,yes,no,yes,no,,,Yes,No,yes,no,no,no,no,yes,,,,,,,,,,,yes,yes,yes,yes,no,into an account,1,4,,4,,,,,
"Korea, Rep.",KOR,210773222,0.285182651,Male,24,secondary,Middle 20%,in workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,no,no,no,no,no,no,no,no,yes,Possible,Main source: Money from working,no,,,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,no,yes,into an account,4,4,,4,,,,,
"Korea, Rep.",KOR,195465786,0.639071153,Male,52,secondary,Poorest 20%,out of workforce,no,,,no,no,no,,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Not possible,,yes,no,no,no,no,,,,,,,,yes,no,no,no,no,no,,,no,,,,,,,,yes,yes,yes,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",3,4,,3,,,,,
"Korea, Rep.",KOR,131736665,0.558807534,Female,59,secondary,Fourth 20%,in workforce,no,,,no,no,yes,yes,yes,yes,,,,,,,,,no,no,no,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,Yes,No,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,169313846,0.35145784,Female,47,completed tertiary or more,Second 20%,in workforce,no,,,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,no,yes,yes,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,yes,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,120390061,1.019212073,Female,22,secondary,Poorest 20%,out of workforce,yes,yes,yes,(dk),(dk),no,,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,no,yes,Not possible,,no,,,,no,,,,,,,,yes,no,no,no,no,no,,,yes,yes,no,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",3,4,,4,,,,,
"Korea, Rep.",KOR,162978495,2.272502716,Male,17,secondary,Second 20%,out of workforce,yes,yes,no,yes,no,no,,no,no,,,,,,,,,no,no,no,no,yes,no,no,no,no,no,Possible,Main source: Family or friends,no,,,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,4,,,,,
"Korea, Rep.",KOR,197817025,0.393421391,Male,68,secondary,Poorest 20%,out of workforce,no,,,no,no,no,,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Not possible,,no,,,,no,,,,,,,,yes,no,no,no,no,no,,,no,,,,,,,,yes,yes,yes,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",3,4,,4,,,,,
"Korea, Rep.",KOR,137208650,0.287416397,Male,52,completed tertiary or more,Middle 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,yes,yes,no,,,Yes,Yes,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,142366659,2.088015251,Female,42,secondary,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,yes,no,Possible,Main source: Savings,yes,yes,no,,yes,no,no,no,no,no,,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,Main source: Money from working,4,4,,1,,,,,
"Korea, Rep.",KOR,191350500,0.226787163,Female,65,secondary,Poorest 20%,out of workforce,yes,no,,,,yes,yes,yes,yes,,,,,,,,,no,no,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,171749872,2.272502716,Female,37,completed tertiary or more,Poorest 20%,out of workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,no,no,Possible,Main source: Savings,yes,yes,yes,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,188689072,0.412282136,Male,65,secondary,Middle 20%,out of workforce,yes,yes,yes,no,no,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,no,yes,yes,no,,,,,yes,yes,no,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,1,,1,,,,,
"Korea, Rep.",KOR,138784740,2.272502716,Female,52,completed primary or less,Poorest 20%,in workforce,yes,no,,,,no,,,,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,yes,Not possible,,no,,,,yes,no,no,no,yes,no,,,no,no,,,,,,,,,,,,,,,yes,no,no,no,yes,Main source: Family or friends,4,4,,4,,,,,
"Korea, Rep.",KOR,167413437,2.272502716,Female,53,secondary,Fourth 20%,out of workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,yes,no,no,no,no,no,Possible,Main source: Family or friends,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,121710703,0.51526178,Male,43,secondary,Richest 20%,in workforce,yes,yes,no,yes,yes,yes,yes,yes,yes,,,,,,,,,no,yes,yes,yes,yes,yes,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,No,,yes,no,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,1,4,,1,,,,,
"Korea, Rep.",KOR,117975671,2.272502716,Female,53,completed tertiary or more,Second 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,yes,yes,yes,no,no,yes,no,Possible,Main source: Money from working,yes,yes,no,,yes,no,yes,no,,,Yes,No,yes,no,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,1,4,,1,,,,,
"Korea, Rep.",KOR,194084705,0.965471571,Female,30,completed tertiary or more,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,no,no,,,,,,,yes,yes,no,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
